dt,head_des_x,head_des_y,head_des_z,reye_des_x,reye_des_y,reye_des_z,leye_des_x,leye_des_y,leye_des_z,head_cur_x,head_cur_y,head_cur_z,reye_cur_x,reye_cur_y,reye_cur_z,leye_cur_x,leye_cur_y,leye_cur_z,head_ori_error,reye_orientation_error,leye_orientation_error,h1,h2,h3,q0,q1,q2,q3,q4,q5,q6,dq0,dq1,dq2,dq3,dq4,dq5,dq6,rank_t1,rank_t2
0.05,0.7,0.0362,0.1385,0.7007,0.0,0.1385,0.7007,0.0,0.1385,0.7,0.0304,0.1385,0.7008,0.0025,0.1385,0.7002,0.0017,0.1385,0.0084,0.0044,0.0029,0.0,0.0,0.0,0.0,0.0433,-0.0,-0.0,0.0,0.0437,-0.1411,0.0,0.0084,0.0,0.0,0.0,-0.0127,-0.0112,3.0,3.0
0.05,0.7,0.0427,0.1385,0.7009,0.0,0.1385,0.7009,0.0,0.1385,0.7,0.0362,0.1385,0.7011,0.0011,0.1385,0.7002,0.001,0.1385,0.0091,0.0,0.0,0.0,0.0,0.0,0.0,0.0517,-0.0,-0.0,0.0,0.031,-0.1523,0.0,0.0091,0.0,0.0,0.0,-0.0091,-0.0091,3.0,3.0
0.05,0.7,0.0496,0.1385,0.701,0.0,0.1385,0.701,0.0,0.1385,0.7,0.0427,0.1385,0.7012,0.0022,0.1385,0.7004,0.0021,0.1385,0.0099,0.0038,0.0034,0.0,0.0,0.0,0.0,0.0609,-0.0,-0.0,0.0,0.0218,-0.1615,-0.0,0.0099,-0.0,-0.0,0.0,-0.0137,-0.0133,3.0,3.0
0.05,0.7,0.0571,0.1385,0.7011,0.0,0.1385,0.7011,0.0,0.1385,0.7,0.0496,0.1385,0.7014,0.0013,0.1385,0.7004,0.0012,0.1385,0.0106,0.0,0.0,0.0,0.0,0.0,0.0,0.0708,-0.0,-0.0,0.0,0.0081,-0.1748,0.0,0.0106,0.0,0.0,0.0,-0.0106,-0.0106,3.0,3.0
0.05,0.7,0.065,0.1385,0.7013,0.0,0.1385,0.7013,0.0,0.1385,0.7,0.0571,0.1385,0.7015,0.0026,0.1385,0.7006,0.0024,0.1385,0.0113,0.0045,0.0039,0.0,0.0,0.0,0.0,0.0814,-0.0,-0.0,0.0,-0.0025,-0.1854,0.0,0.0113,0.0,0.0,0.0,-0.0158,-0.0152,3.0,3.0
0.05,0.7,0.0735,0.1385,0.7015,0.0,0.1385,0.7015,0.0,0.1385,0.7,0.065,0.1385,0.7018,0.0015,0.1385,0.7006,0.0014,0.1385,0.0119,0.0,0.0,0.0,0.0,0.0,0.0,0.0926,-0.0,-0.0,0.0,-0.0182,-0.2006,0.0,0.0119,0.0,0.0,0.0,-0.0119,-0.0119,3.0,3.0
0.05,0.7,0.0823,0.1385,0.7016,0.0,0.1385,0.7016,0.0,0.1385,0.7,0.0735,0.1385,0.7018,0.003,0.1385,0.7008,0.0027,0.1385,0.0125,0.0051,0.0044,0.0,0.0,0.0,0.0,0.1046,-0.0,-0.0,0.0,-0.0302,-0.2126,0.0,0.0125,0.0,0.0,0.0,-0.0176,-0.0169,3.0,3.0
0.05,0.7,0.0916,0.1385,0.7018,0.0,0.1385,0.7018,0.0,0.1385,0.7,0.0823,0.1385,0.7021,0.0016,0.1385,0.7008,0.0015,0.1385,0.013,0.0,0.0,0.0,0.0,0.0,0.0,0.117,-0.0,-0.0,0.0,-0.0478,-0.2294,0.0,0.013,0.0,0.0,0.0,-0.013,-0.013,3.0,3.0
0.05,0.7,0.1012,0.1385,0.702,0.0,0.1385,0.702,0.0,0.1385,0.7,0.0916,0.1385,0.7022,0.0033,0.1385,0.7011,0.0029,0.1385,0.0135,0.0057,0.0047,0.0,0.0,0.0,0.0,0.1301,-0.0,-0.0,0.0,-0.0608,-0.2424,0.0,0.0135,0.0,0.0,0.0,-0.0192,-0.0182,3.0,3.0
0.05,0.7,0.1111,0.1385,0.7022,0.0,0.1385,0.7022,0.0,0.1385,0.7,0.1012,0.1385,0.7025,0.0018,0.1385,0.7011,0.0016,0.1385,0.0139,0.0031,0.0,0.0,0.0,0.0,0.0,0.1435,-0.0,-0.0,0.0,-0.08,-0.2606,-0.0,0.0139,0.0,0.0,0.0,-0.0169,-0.0139,3.0,3.0
0.05,0.7,0.1213,0.1385,0.7024,0.0,0.1385,0.7024,0.0,0.1385,0.7,0.1111,0.1385,0.7027,0.0018,0.1385,0.7014,0.003,0.1385,0.0142,0.0032,0.0049,0.0,0.0,0.0,-0.0,0.1574,0.0,0.0,0.0,-0.0969,-0.2745,0.0,0.0142,0.0,0.0,0.0,-0.0174,-0.0191,3.0,3.0
0.05,0.7,0.1318,0.1385,0.7026,0.0,0.1385,0.7026,0.0,0.1385,0.7,0.1213,0.1385,0.7029,0.0019,0.1385,0.7014,0.0016,0.1385,0.0145,0.0033,0.0,0.0,0.0,0.0,-0.0,0.1716,0.0,0.0,0.0,-0.1143,-0.2935,0.0,0.0145,0.0,0.0,0.0,-0.0177,-0.0145,3.0,3.0
0.05,0.7,0.1424,0.1385,0.7028,0.0,0.1385,0.7028,0.0,0.1385,0.7,0.1318,0.1385,0.7031,0.0019,0.1385,0.7017,0.0031,0.1385,0.0146,0.0033,0.0049,0.0,0.0,0.0,-0.0,0.1861,0.0,0.0,0.0,-0.132,-0.308,0.0,0.0146,0.0,0.0,0.0,-0.018,-0.0196,3.0,3.0
0.05,0.7,0.1532,0.1385,0.7031,0.0,0.1385,0.7031,0.0,0.1385,0.7,0.1424,0.1385,0.7033,0.0019,0.1385,0.7017,0.0016,0.1385,0.0147,0.0034,0.0,0.0,0.0,0.0,-0.0,0.2007,0.0,0.0,0.0,-0.15,-0.3276,0.0,0.0147,0.0,0.0,0.0,-0.0181,-0.0147,3.0,3.0
0.05,0.7,0.1641,0.1385,0.7033,0.0,0.1385,0.7033,0.0,0.1385,0.7,0.1532,0.1385,0.7034,0.002,0.1385,0.7021,0.0031,0.1385,0.0148,0.0034,0.0049,0.0,0.0,0.0,-0.0,0.2154,0.0,0.0,0.0,-0.1681,-0.3423,-0.0,0.0148,0.0,0.0,0.0,-0.0182,-0.0197,3.0,3.0
0.05,0.7,0.175,0.1385,0.7035,0.0,0.1385,0.7035,0.0,0.1385,0.7,0.1641,0.1385,0.7036,0.002,0.1385,0.7021,0.0016,0.1385,0.0147,0.0035,0.0,0.0,0.0,0.0,-0.0,0.2302,0.0,0.0,0.0,-0.1863,-0.362,0.0,0.0147,0.0,0.0,0.0,-0.0182,-0.0147,3.0,3.0
0.05,0.7,0.1859,0.1385,0.7037,0.0,0.1385,0.7037,0.0,0.1385,0.7,0.175,0.1385,0.7038,0.002,0.1385,0.7025,0.003,0.1385,0.0146,0.0035,0.0047,0.0,0.0,0.0,-0.0,0.245,0.0,0.0,0.0,-0.2045,-0.3767,0.0,0.0146,0.0,0.0,0.0,-0.0181,-0.0194,3.0,3.0
0.05,0.7,0.1968,0.1385,0.7039,0.0,0.1385,0.7039,0.0,0.1385,0.7,0.1859,0.1385,0.704,0.002,0.1385,0.7025,0.0016,0.1385,0.0145,0.0034,0.0,0.0,0.0,0.0,-0.0,0.2596,0.0,0.0,0.0,-0.2226,-0.3961,-0.0,0.0145,0.0,0.0,0.0,-0.0179,-0.0145,3.0,3.0
