dt,head_des_x,head_des_y,head_des_z,reye_des_x,reye_des_y,reye_des_z,leye_des_x,leye_des_y,leye_des_z,head_cur_x,head_cur_y,head_cur_z,reye_cur_x,reye_cur_y,reye_cur_z,leye_cur_x,leye_cur_y,leye_cur_z,head_ori_error,reye_orientation_error,leye_orientation_error,h1,h2,h3,q0,q1,q2,q3,q4,q5,q6,dq0,dq1,dq2,dq3,dq4,dq5,dq6,rank_t1,rank_t2
0.05,0.7,0.15,0.2883,0.7,0.0496,0.1885,0.7,0.0496,0.1885,0.7005,0.1488,0.2873,0.7,0.0498,0.1885,0.7,0.0496,0.1885,0.0,0.0033,0.0108,0.0,0.0,0.0,0.1011,0.2044,-0.0206,0.1032,-0.1585,-0.0746,-0.2502,-0.0,-0.0,0.0,-0.0,0.0,-0.0004,-0.0004,3.0,3.0
0.05,0.7,0.15,0.2881,0.7,0.0491,0.1885,0.7,0.0491,0.1885,0.7005,0.1488,0.2873,0.7,0.0495,0.1885,0.7,0.0493,0.1885,0.0,0.0034,0.0108,0.0,0.0,0.0,0.1011,0.2044,-0.0206,0.1032,-0.1585,-0.075,-0.2507,-0.0,-0.0,0.0,-0.0,0.0,-0.0008,-0.0008,3.0,3.0
0.05,0.7,0.15,0.2878,0.7,0.0484,0.1885,0.7,0.0484,0.1885,0.7004,0.1488,0.2873,0.7,0.0491,0.1885,0.7,0.0489,0.1885,0.0,0.0035,0.0109,0.0,0.0,0.0,0.1011,0.2044,-0.0206,0.1032,-0.1585,-0.0758,-0.2515,0.0,0.0,-0.0,0.0,0.0,-0.0013,-0.0012,3.0,3.0
0.05,0.7,0.15,0.2874,0.7,0.0473,0.1885,0.7,0.0473,0.1885,0.7004,0.1488,0.2873,0.7,0.0483,0.1885,0.7,0.0481,0.1885,0.0,0.0038,0.011,0.0,0.0,0.0,0.1011,0.2044,-0.0206,0.1032,-0.1585,-0.0771,-0.2527,-0.0,0.0,-0.0,-0.0,0.0,-0.0018,-0.0017,3.0,3.0
0.05,0.7,0.15,0.2867,0.7,0.0459,0.1885,0.7,0.0459,0.1885,0.7003,0.1488,0.2873,0.7,0.0473,0.1885,0.7,0.0471,0.1885,0.0,0.0042,0.0112,0.0,0.0,0.0,0.1011,0.2044,-0.0206,0.1032,-0.1585,-0.0789,-0.2544,-0.0,-0.0,0.0,-0.0,0.0,-0.0023,-0.0023,3.0,3.0
0.05,0.7,0.15,0.2859,0.7,0.0442,0.1885,0.7,0.0442,0.1885,0.7001,0.1488,0.2873,0.7,0.0459,0.1885,0.7,0.0457,0.1885,0.0,0.0046,0.0114,0.0,0.0,0.0,0.1011,0.2044,-0.0206,0.1032,-0.1585,-0.0812,-0.2567,-0.0,0.0,-0.0,-0.0,0.0,-0.0029,-0.0029,3.0,3.0
0.05,0.7,0.15,0.2849,0.7,0.0421,0.1885,0.7,0.0421,0.1885,0.7,0.1487,0.2872,0.7,0.0441,0.1884,0.7,0.0439,0.1884,0.0035,0.0051,0.0117,0.0,0.0,0.0,0.1011,0.2044,-0.0206,0.1032,-0.1585,-0.0842,-0.2596,-0.0015,0.0017,0.0001,-0.0016,0.0031,-0.0052,-0.0051,3.0,3.0
0.05,0.7,0.15,0.2837,0.7,0.0396,0.1885,0.7,0.0396,0.1885,0.7002,0.15,0.2849,0.7003,0.0422,0.1881,0.7001,0.042,0.1881,0.0,0.006,0.0123,0.0,0.0,0.0,0.0996,0.2061,-0.0204,0.1015,-0.1553,-0.0894,-0.2648,-0.0,-0.0,0.0,-0.0,0.0006,-0.0045,-0.0044,3.0,3.0
0.05,0.7,0.15,0.2822,0.7,0.0368,0.1885,0.7,0.0368,0.1885,0.6998,0.1499,0.2848,0.7,0.0395,0.1884,0.7,0.0393,0.1884,0.0035,0.0063,0.0127,0.0,0.0,0.0,0.0996,0.2061,-0.0204,0.1015,-0.1547,-0.0939,-0.2692,-0.0017,0.0001,0.0003,-0.0018,0.0035,-0.0048,-0.0047,3.0,3.0
0.05,0.7,0.15,0.2805,0.7,0.0337,0.1885,0.7,0.0337,0.1885,0.7002,0.15,0.2822,0.7003,0.0368,0.188,0.7003,0.0365,0.188,0.0,0.0069,0.0131,0.0,0.0,0.0,0.0978,0.2062,-0.0201,0.0997,-0.1511,-0.0987,-0.2739,0.0,0.0,-0.0,0.0,0.0007,-0.0053,-0.0053,3.0,3.0
