dt,head_des_x,head_des_y,head_des_z,reye_des_x,reye_des_y,reye_des_z,leye_des_x,leye_des_y,leye_des_z,head_cur_x,head_cur_y,head_cur_z,reye_cur_x,reye_cur_y,reye_cur_z,leye_cur_x,leye_cur_y,leye_cur_z,head_ori_error,reye_orientation_error,leye_orientation_error,h1,h2,h3,q0,q1,q2,q3,q4,q5,q6,dq0,dq1,dq2,dq3,dq4,dq5,dq6,rank_t1,rank_t2
0.05,0.7,0.4,0.5172,0.505,0.0,0.1385,0.505,0.0,0.1385,0.7152,0.4005,0.4849,0.5089,0.0224,0.1384,0.498,0.0742,0.137,0.0421,0.082,0.1856,1.0,1.0,1.0,-0.0169,0.5183,-0.0065,0.4155,-0.5351,-0.4843,-0.5823,0.0015,-0.1253,-0.0065,0.0062,0.0054,0.0048,0.0058,2.0,3.0
0.05,0.7,0.4,0.5217,0.505,0.0,0.1385,0.505,0.0,0.1385,0.7586,0.3063,0.4907,0.504,-0.0389,0.1427,0.5213,0.0108,0.1392,0.1339,0.1067,0.0634,1.0,1.0,1.0,-0.0154,0.393,-0.013,0.4217,-0.5298,-0.4795,-0.5765,-0.0034,0.0251,-0.0005,-0.0038,0.0053,0.0048,0.0058,2.0,3.0
0.05,0.7,0.4,0.5256,0.505,0.0,0.1385,0.505,0.0,0.1385,0.7554,0.3262,0.486,0.5057,-0.0244,0.1409,0.5086,0.0286,0.1389,0.115,0.0712,0.0877,1.0,1.0,1.0,-0.0188,0.4182,-0.0135,0.418,-0.5245,-0.4747,-0.5707,-0.0016,-0.0114,-0.0034,-0.0001,0.0052,0.0047,0.0057,2.0,3.0
0.05,0.7,0.4,0.5289,0.505,0.0,0.1385,0.505,0.0,0.1385,0.7615,0.317,0.4851,0.5049,-0.0282,0.141,0.5115,0.025,0.1389,0.1281,0.0784,0.0781,1.0,1.0,1.0,-0.0204,0.4068,-0.0169,0.4178,-0.5192,-0.4699,-0.565,-0.0022,-0.0019,-0.0022,-0.0014,0.0052,0.0047,0.0057,2.0,3.0
0.05,0.7,0.4,0.5316,0.505,0.0,0.1385,0.505,0.0,0.1385,0.765,0.3155,0.4827,0.5052,-0.0274,0.1405,0.5109,0.0267,0.1387,0.1332,0.0752,0.0788,1.0,1.0,1.0,-0.0226,0.4048,-0.0191,0.4164,-0.514,-0.4652,-0.5594,-0.002,-0.0044,-0.0022,-0.0011,0.0051,0.0047,0.0056,2.0,3.0
0.05,0.7,0.4,0.5338,0.505,0.0,0.1385,0.505,0.0,0.1385,0.7688,0.312,0.4806,0.5051,-0.0278,0.1403,0.5111,0.027,0.1387,0.1401,0.0753,0.0772,1.0,1.0,1.0,-0.0246,0.4005,-0.0213,0.4153,-0.5089,-0.4606,-0.5538,-0.002,-0.0037,-0.0019,-0.0013,0.0051,0.0046,0.0055,2.0,3.0
0.05,0.7,0.4,0.5355,0.505,0.0,0.1385,0.505,0.0,0.1385,0.7722,0.309,0.4782,0.5051,-0.0278,0.14,0.5111,0.0276,0.1386,0.1463,0.0749,0.0766,1.0,0.0,1.0,-0.0266,0.3967,-0.0232,0.414,-0.5038,-0.456,-0.5482,-0.0015,0.1229,0.0006,-0.0047,0.005,-0.0512,-0.1944,3.0,3.0
0.05,0.7,0.4,0.5367,0.505,0.0,0.1385,0.505,0.0,0.1385,0.7309,0.4011,0.4746,0.5054,0.0147,0.1395,0.5028,0.0752,0.1382,0.0839,0.0481,0.1785,1.0,1.0,1.0,-0.028,0.5196,-0.0226,0.4093,-0.4988,-0.5071,-0.5823,-0.0016,-0.1137,-0.0076,0.005,0.005,0.0051,0.0058,2.0,3.0
0.05,0.7,0.4,0.5376,0.505,0.0,0.1385,0.505,0.0,0.1385,0.7725,0.3139,0.4764,0.5042,-0.0406,0.1407,0.522,0.0182,0.1385,0.1433,0.1082,0.0565,1.0,1.0,1.0,-0.0297,0.4059,-0.0302,0.4144,-0.4938,-0.502,-0.5765,-0.0031,0.0223,0.003,-0.0053,0.0049,0.005,0.0058,2.0,3.0
0.05,0.7,0.4,0.5381,0.505,0.0,0.1385,0.505,0.0,0.1385,0.768,0.3327,0.47,0.5051,-0.0273,0.1392,0.5096,0.0342,0.1381,0.1311,0.0733,0.0874,1.0,1.0,1.0,-0.0327,0.4282,-0.0271,0.409,-0.4888,-0.497,-0.5707,-0.0013,-0.0113,-0.0023,-0.0001,0.0049,0.005,0.0057,2.0,3.0
